f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,label,label_name,confidence,style,reason,payload
0.0,1.0,0.0,0.0,0.07637681159420291,0.6000000000000001,0.0,0.0,0.31358885017421606,0.31358885017421606,0.12,0.42857142857142855,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0.3333333333333333,0.5833333333333333,0.0,0.0,0.0,1.0,0.4,0.0,0.5333333333333333,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Js"",""5s""],""communityCards"":[""7c"",""2s"",""4d""],""pot"":1435,""toCall"":0,""botStack"":5400,""opponentStack"":5630,""position"":""EARLY"",""playersCount"":5,""actions"":[""CALL"",""CALL"",""CALL"",""CALL"",""CALL"",""CHECK"",""CHECK""],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.9019999999999999,0.9019999999999999,0.0,0.0,1.0,0.759493670886076,0.12,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.39999999999999997,1.0,2,RAISE,0.78,value,Strong preflop hand opens or 3-bets (premium_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ah"",""Kd""],""communityCards"":[],""pot"":79,""toCall"":0,""botStack"":1333,""opponentStack"":720,""position"":""EARLY"",""playersCount"":5,""actions"":[""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.29833333333333334,0.9570000000000001,0.0,0.0,0.10679347826086956,0.09375,0.12,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.3333333333333333,0.16666666666666663,1.0,0.25,0.4,0.4,0.6,0.0,0.6833333333333333,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""As"",""Ks""],""communityCards"":[""3s"",""3c"",""Kd""],""pot"":920,""toCall"":0,""botStack"":1179,""opponentStack"":1035,""position"":""EARLY"",""playersCount"":5,""actions"":[""CHECK"",""CALL"",""CHECK"",""RAISE"",""CALL"",""RAISE"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""value_spot""}"
0.0,0.0,0.0,1.0,0.10268115942028987,0.621,0.18304172274562583,0.05117591721542803,0.36484074684239426,0.36484074684239426,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.4,0.16666666666666663,0.0,0.0,0.0,0.2,0.4,0.0,0.3333333333333333,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""10d"",""7d""],""communityCards"":[""6d"",""8d"",""Kc"",""3c"",""5h""],""pot"":1214,""toCall"":272,""botStack"":5315,""opponentStack"":6052,""position"":""LATE"",""playersCount"":3,""actions"":[""CHECK"",""CHECK"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,0.0,0.0,1.0,0.11355072463768118,0.695,0.0,0.0,0.9227103672710367,0.11122733612273361,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.4,0.35,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""8d"",""Ks""],""communityCards"":[""4d"",""6s"",""2c"",""As"",""7d""],""pot"":717,""toCall"":0,""botStack"":7939,""opponentStack"":957,""position"":""LATE"",""playersCount"":3,""actions"":[""CHECK"",""FOLD"",""CALL"",""CHECK"",""FOLD"",""CHECK"",""CALL""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.20134057971014496,0.881,0.0,0.0,0.88861744480637,0.5031668476293883,0.12,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.08333333333333337,1.0,0.125,0.2,0.0,0.0,0.0,0.5166666666666666,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""As"",""Js""],""communityCards"":[""Ac"",""4d"",""3c""],""pot"":921,""toCall"":0,""botStack"":9821,""opponentStack"":5561,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.437,0.437,0.44609164420485176,0.06052294752239898,1.0,0.09651257096512571,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,0.85,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""6s"",""5s""],""communityCards"":[],""pot"":411,""toCall"":331,""botStack"":5469,""opponentStack"":476,""position"":""EARLY"",""playersCount"":2,""actions"":[""RAISE"",""RAISE"",""CHECK"",""CALL"",""CALL"",""CALL"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.2176449275362319,0.9949999999999999,0.0,0.0,0.17109929078014185,0.17109929078014185,1.0,0.2857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.8333333333333334,1.0,0.125,0.4,0.0,0.0,0.2,0.6833333333333333,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Js"",""Jc""],""communityCards"":[""Ac"",""Ks"",""Qc""],""pot"":188,""toCall"":0,""botStack"":386,""opponentStack"":2515,""position"":""LATE"",""playersCount"":4,""actions"":[""RAISE"",""RAISE"",""FOLD""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.11891304347826089,0.9570000000000001,0.0,0.0,0.3103174603174603,0.3103174603174603,1.0,0.5714285714285714,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.25,0.0,0.0,0.2,0.4,0.8,0.0,0.4833333333333333,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Ad"",""Kd""],""communityCards"":[""Qc"",""3d"",""9d""],""pot"":105,""toCall"":0,""botStack"":391,""opponentStack"":534,""position"":""LATE"",""playersCount"":6,""actions"":[""RAISE"",""CHECK"",""CALL"",""CHECK"",""CALL"",""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.7240000000000001,0.7240000000000001,0.25365853658536586,0.03987730061349693,0.710239651416122,0.42102396514161217,0.12,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.85,0.0,1,CHECK_CALL,0.58,speculative,Playable preflop hand takes fair price (suited_broadway_connector),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Jc"",""9c""],""communityCards"":[],""pot"":306,""toCall"":104,""botStack"":2608,""opponentStack"":1546,""position"":""EARLY"",""playersCount"":2,""actions"":[""RAISE"",""RAISE"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.575,0.575,0.0,0.0,0.1479116786379356,0.028065974993349296,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4833333333333333,0.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Kc"",""2d""],""communityCards"":[],""pot"":1253,""toCall"":0,""botStack"":2224,""opponentStack"":422,""position"":""BUTTON"",""playersCount"":5,""actions"":[""CHECK"",""FOLD"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.1676449275362319,0.66,0.4008570315543436,0.14173553719008264,0.39336801040312097,0.39336801040312097,0.12,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.75,1.0,0.125,0.0,0.6,0.0,0.0,0.5,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4s"",""Ac""],""communityCards"":[""5d"",""5s"",""2h""],""pot"":1538,""toCall"":1029,""botStack"":7260,""opponentStack"":8386,""position"":""SMALL_BLIND"",""playersCount"":4,""actions"":[""CALL"",""CALL"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.1614855072463768,0.474,0.0,0.0,0.04066894716837704,0.04066894716837704,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.6666666666666667,1.0,0.125,0.0,0.6,0.0,0.4,0.5,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""8s"",""6h""],""communityCards"":[""5c"",""6d"",""3d"",""2c""],""pot"":1754,""toCall"":0,""botStack"":856,""opponentStack"":4735,""position"":""LATE"",""playersCount"":3,""actions"":[""CALL"",""FOLD"",""CALL"",""CALL"",""FOLD""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.864,0.864,0.17682926829268292,0.022727272727272728,0.7876543209876544,0.4888888888888889,0.12,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.85,0.0,1,CHECK_CALL,0.58,speculative,Playable preflop hand takes fair price (ace_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""As"",""Qh""],""communityCards"":[],""pot"":135,""toCall"":29,""botStack"":1276,""opponentStack"":792,""position"":""EARLY"",""playersCount"":3,""actions"":[""RAISE"",""RAISE"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,0.0,0.0,1.0,0.11268115942028988,0.9570000000000001,0.0,0.0,1.0,1.0,0.12,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6,0.5833333333333333,0.0,0.0,0.2,0.0,0.2,0.2,0.4833333333333333,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Ah"",""Kh""],""communityCards"":[""7d"",""8h"",""3d"",""5d"",""4c""],""pot"":40,""toCall"":0,""botStack"":616,""opponentStack"":1513,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""RAISE"",""FOLD"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.761,0.761,0.15749235474006115,0.01564873898511091,0.9954627949183302,0.3514821536600121,0.12,0.5714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.31666666666666665,1.0,1,CHECK_CALL,0.58,speculative,Playable preflop hand takes fair price (broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Kc"",""10h""],""communityCards"":[],""pot"":551,""toCall"":103,""botStack"":6582,""opponentStack"":2324,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""FOLD"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.07724637681159421,0.48,0.07803173678846993,0.11404255319148936,0.061845360282120114,0.01190852150113164,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.5166666666666666,0.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4h"",""10s""],""communityCards"":[""9h"",""3d"",""5c""],""pot"":6333,""toCall"":536,""botStack"":4700,""opponentStack"":905,""position"":""LATE"",""playersCount"":5,""actions"":[""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.2852898550724638,0.5,0.0,0.0,0.029848573092603376,0.029848573092603376,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.25,1.0,0.25,0.0,0.4,0.0,0.8,0.44999999999999996,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""10d"",""5c""],""communityCards"":[""9d"",""5d"",""10c"",""Jh"",""2c""],""pot"":6868,""toCall"":0,""botStack"":2460,""opponentStack"":15599,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""FOLD"",""FOLD"",""FOLD"",""FOLD"",""CALL"",""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.837,0.837,0.0,0.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.35,1.0,2,RAISE,0.62,steal,Playable preflop hand pressures blinds (broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Kh"",""Qs""],""communityCards"":[],""pot"":475,""toCall"":0,""botStack"":7149,""opponentStack"":15552,""position"":""BUTTON"",""playersCount"":4,""actions"":[""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""premium_preflop""}"
0.0,0.0,0.0,1.0,0.27659420289855075,0.464,0.0,0.0,1.0,1.0,0.12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6,0.25,1.0,0.25,0.2,0.0,0.0,0.2,0.5166666666666666,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""5c"",""7c""],""communityCards"":[""Js"",""7h"",""Ah"",""5h"",""10s""],""pot"":151,""toCall"":0,""botStack"":3965,""opponentStack"":8647,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""FOLD"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.762,0.762,0.0,0.0,0.11050724637681159,0.11050724637681159,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,2,RAISE,0.62,steal,Playable preflop hand pressures blinds (suited_broadway_connector),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Jh"",""10h""],""communityCards"":[],""pot"":184,""toCall"":0,""botStack"":244,""opponentStack"":3006,""position"":""LATE"",""playersCount"":2,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.2990579710144928,0.7879999999999999,0.0,0.0,0.05760542168674699,0.05760542168674699,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.16666666666666663,1.0,0.25,0.4,0.0,0.2,0.6,0.6499999999999999,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""10c"",""Ah""],""communityCards"":[""4c"",""4s"",""As""],""pot"":1328,""toCall"":0,""botStack"":918,""opponentStack"":9049,""position"":""LATE"",""playersCount"":5,""actions"":[""FOLD"",""RAISE"",""RAISE"",""FOLD"",""CHECK"",""FOLD""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.1676449275362319,0.8160000000000001,0.0,0.0,0.5034930139720559,0.5034930139720559,0.12,0.2857142857142857,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.5,0.5,1.0,0.125,0.4,0.2,0.0,0.0,0.7333333333333333,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Kc"",""10c""],""communityCards"":[""2c"",""8d"",""4c"",""2h""],""pot"":167,""toCall"":0,""botStack"":1009,""opponentStack"":1385,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[""CALL"",""RAISE"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""premium_preflop""}"
0.0,0.0,1.0,0.0,0.17742753623188406,0.515,0.0,0.0,0.22504236262406196,0.18609295570079884,0.12,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.33333333333333337,1.0,0.125,0.2,0.2,0.4,0.2,0.5,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""3s"",""10s""],""communityCards"":[""2h"",""4d"",""8c"",""10h""],""pot"":6885,""toCall"":0,""botStack"":18593,""opponentStack"":15375,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CHECK"",""RAISE"",""CALL"",""CHECK"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.4150000000000001,0.4150000000000001,0.3487394957983193,0.46368715083798884,0.09623655913978495,0.09623655913978495,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.5,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (trash),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3c"",""9d""],""communityCards"":[],""pot"":155,""toCall"":83,""botStack"":179,""opponentStack"":887,""position"":""EARLY"",""playersCount"":5,""actions"":[""RAISE"",""CALL"",""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.37000000000000005,0.37000000000000005,0.1038353601496726,0.12862108922363846,0.0750695894224078,0.043667362560890745,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (trash),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""8s"",""3c""],""communityCards"":[],""pot"":958,""toCall"":111,""botStack"":863,""opponentStack"":502,""position"":""BUTTON"",""playersCount"":4,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,0.0,0.0,1.0,0.400036231884058,0.615,0.25,0.06818181818181818,0.40740740740740744,0.40740740740740744,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.9166666666666666,0.4,0.6666666666666667,1.0,0.375,0.0,0.0,0.0,0.0,0.35,1.0,2,RAISE,0.86,value,"Strong hand, value betting favorable spot","{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Kc"",""4h""],""communityCards"":[""8c"",""6c"",""8h"",""10s"",""8d""],""pot"":90,""toCall"":30,""botStack"":440,""opponentStack"":468,""position"":""EARLY"",""playersCount"":5,""actions"":[],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":20,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.9949999999999999,0.9949999999999999,0.36666666666666664,0.008643268727082242,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.125,0.0,0.0,0.2,0.0,0.31666666666666665,0.0,2,RAISE,0.9,value,Premium preflop range raises for value (premium_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Jh"",""Jc""],""communityCards"":[],""pot"":57,""toCall"":33,""botStack"":3818,""opponentStack"":1442,""position"":""LATE"",""playersCount"":2,""actions"":[""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.7510000000000001,0.7510000000000001,0.5008726003490401,0.7928176795580111,0.10547785547785549,0.10547785547785549,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.36666666666666664,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Qd"",""9d""],""communityCards"":[],""pot"":572,""toCall"":574,""botStack"":724,""opponentStack"":1750,""position"":""LATE"",""playersCount"":4,""actions"":[""CHECK"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,0.0,1.0,0.0,0.1893840579710145,0.685,0.351010101010101,0.21592792046396023,0.2087332468655426,0.2087332468655426,1.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.8333333333333334,0.5,0.6666666666666667,1.0,0.125,0.0,0.4,0.2,0.8,0.41666666666666663,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Qs"",""7s""],""communityCards"":[""9h"",""9c"",""5s"",""6c""],""pot"":3855,""toCall"":2085,""botStack"":9656,""opponentStack"":13412,""position"":""LATE"",""playersCount"":5,""actions"":[""CALL"",""FOLD"",""CHECK"",""FOLD"",""FOLD"",""FOLD"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.19880434782608697,0.9299999999999999,0.0,0.0,0.5533126293995859,0.44047619047619047,0.12,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.16666666666666663,1.0,0.125,0.2,0.2,0.8,0.2,0.4333333333333333,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""10d"",""10c""],""communityCards"":[""9d"",""5s"",""Kc"",""3d"",""6c""],""pot"":161,""toCall"":0,""botStack"":1069,""opponentStack"":851,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""CHECK"",""CHECK"",""CHECK"",""RAISE"",""CALL"",""FOLD"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.405,0.405,0.0,0.0,0.03445190156599553,0.03378076062639821,0.12,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.5333333333333333,0.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (trash),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""2c"",""8c""],""communityCards"":[],""pot"":745,""toCall"":0,""botStack"":308,""opponentStack"":302,""position"":""SMALL_BLIND"",""playersCount"":4,""actions"":[""FOLD"",""CALL"",""CHECK"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.11644927536231886,0.7,0.3550048278081751,0.9718061674008811,0.04719727212242183,0.04719727212242183,0.12,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.6666666666666666,0.75,0.0,0.0,0.0,0.2,0.0,0.0,0.39999999999999997,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Ad"",""6s""],""communityCards"":[""Qc"",""10c"",""9h""],""pot"":2004,""toCall"":1103,""botStack"":1135,""opponentStack"":1202,""position"":""EARLY"",""playersCount"":3,""actions"":[""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""draw_pressure""}"
0.0,0.0,1.0,0.0,0.19518115942028985,0.61,0.257847533632287,0.7383627608346709,0.03921198388721047,0.03921198388721047,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.5,0.41666666666666663,1.0,0.125,0.0,0.2,0.0,0.0,0.39999999999999997,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Qc"",""6s""],""communityCards"":[""3s"",""8c"",""10h"",""10c""],""pot"":1324,""toCall"":460,""botStack"":623,""opponentStack"":8208,""position"":""BUTTON"",""playersCount"":3,""actions"":[""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""draw_pressure""}"
